phase,step,agent,avg_episode_len,avg_return,policy_loss,value_loss,entropy,elapsed_s
2p,60,placer,5,56.046875,0.0012704477412626147,0.08078672736883163,3.8808486461639404,1052.4177949428558
2p,70,placer,5,56.73958333333333,0.0023524195421487093,0.06043579801917076,3.792097806930542,1121.363204717636
2p,80,placer,5,57.255208333333336,-0.02100597508251667,0.05965208634734154,3.9941413402557373,1193.845977306366
2s,1,shooter,49.84375,25.507812499999986,0.06793773919343948,0.31682106852531433,2.1954212188720703,1196.4148638248444
2s,10,shooter,49.09375,25.545312499999987,0.031157204881310463,0.27327388525009155,2.0962319374084473,1217.5579936504364
2s,20,shooter,49.125,25.54374999999999,-0.1124272346496582,0.3264601528644562,1.9046630859375,1241.7929253578186
2s,30,shooter,48.1875,25.59062499999999,0.16322249174118042,0.30749768018722534,1.9128458499908447,1264.4083368778229
2s,40,shooter,43.46875,25.826562499999987,-0.00024210655828937888,0.36326077580451965,1.9386311769485474,1287.7715418338776
2s,50,shooter,46.0625,25.696874999999988,-0.12778586149215698,0.1938348114490509,2.0126845836639404,1310.908611536026
2s,60,shooter,44.03125,25.798437499999988,0.05514860525727272,0.22992558777332306,1.8028564453125,1332.613795042038
2s,70,shooter,47.46875,25.626562499999984,0.026740169152617455,0.26445677876472473,1.868826150894165,1354.7567050457
2s,80,shooter,47.8125,25.609374999999986,-0.03251032158732414,0.22029797732830048,1.918660283088684,1376.6326446533203
2p,10001,placer,5,50.5625,0.001025557518005371,0.08605635166168213,3.950399160385132,1385.893241405487
2p,10010,placer,5,48.140625,-0.0043945941142737865,0.0669102892279625,3.945737600326538,1470.368165254593
2p,10020,placer,5,50.984375,-0.015450015664100647,0.0717904344201088,4.173978328704834,1553.3860347270966
2p,10030,placer,5,50.828125,-0.015136918984353542,0.05854683741927147,4.3967461585998535,1641.370304107666
2p,10040,placer,5,53.052083333333336,-0.0037227377761155367,0.08689966052770615,4.524722576141357,1730.694386959076
2p,10050,placer,5,52.70833333333333,-0.011140072718262672,0.0426739826798439,4.228908061981201,1821.2965285778046
2p,10060,placer,5,54.359375,-0.006317291408777237,0.09499523788690567,4.1756510734558105,1914.6424932479858
2p,10070,placer,5,54.276041666666664,-0.0052918135188519955,0.08288192003965378,3.9597458839416504,2010.616498708725
2p,10080,placer,5,53.020833333333336,-0.009796279482543468,0.08724665641784668,3.877937078475952,2104.9949219226837
2s,10001,shooter,47.71875,25.614062499999985,-0.05637805163860321,0.26690492033958435,1.9517688751220703,2107.4475021362305
2s,10010,shooter,44.34375,25.78281249999999,0.02856990322470665,0.1951618641614914,1.771971344947815,2127.797605037689
2s,10020,shooter,43.59375,25.82031249999999,-0.08968255668878555,0.22645631432533264,1.6307857036590576,2152.0317952632904
2s,10030,shooter,47.84375,25.607812499999987,-0.13854968547821045,0.2869738042354584,1.9176045656204224,2176.0238370895386
2s,10040,shooter,48.46875,25.576562499999987,0.7058371305465698,0.3883577585220337,1.883087158203125,2198.756156206131
2s,10050,shooter,44.71875,25.764062499999987,-0.10780996084213257,0.3711431324481964,1.8769086599349976,2221.1865866184235
2s,10060,shooter,44.3125,25.78437499999999,0.06885503977537155,0.21099261939525604,1.7624951601028442,2244.241370201111
2s,10070,shooter,48.0625,25.596874999999986,0.6716194748878479,0.2250920534133911,1.6546630859375,2267.410251379013
2s,10080,shooter,49.65625,25.517187499999984,0.02130749076604843,0.2426418513059616,2.1907286643981934,2290.3483011722565
2p,20001,placer,5,51.333333333333336,-0.005152517464011908,0.07792644947767258,3.8427109718322754,2300.2273333072662
2p,20010,placer,5,51.994791666666664,-0.01684637740254402,0.08304690569639206,3.9651763439178467,2394.382640361786
2p,20020,placer,5,52.828125,-0.021080609411001205,0.06253182888031006,3.7147209644317627,2496.8191678524017
2p,20030,placer,5,54.21354166666667,-0.0029435157775878906,0.04935124143958092,3.7128570079803467,2605.184777021408
2p,20040,placer,5,51.3125,-0.01151846069842577,0.05018007755279541,3.6119801998138428,2717.4939765930176
2p,20050,placer,5,50.63020833333333,-0.002791327191516757,0.06978467106819153,3.3597443103790283,2830.0926780700684
2p,20060,placer,5,52.140625,-0.017092222347855568,0.04140746593475342,3.664447546005249,2939.178050518036
2p,20070,placer,5,53.703125,-0.012206345796585083,0.04949354752898216,3.4917778968811035,3047.9808654785156
2p,20080,placer,5,53.84375,-0.016706598922610283,0.07415647804737091,3.7561891078948975,3153.2740869522095
2s,20001,shooter,48.5,25.57499999999999,-0.1937267780303955,0.13196586072444916,2.1543803215026855,3155.903592824936
2s,20010,shooter,50.53125,25.473437499999985,0.1215406209230423,0.25912612676620483,2.365116834640503,3176.7424244880676
2s,20020,shooter,45.15625,25.74218749999999,-0.12276266515254974,0.2669603228569031,1.6766730546951294,3200.282723903656
2s,20030,shooter,45.84375,25.70781249999999,-0.10127873718738556,0.259023517370224,1.9575246572494507,3225.0099172592163
2s,20040,shooter,50.40625,25.479687499999983,0.0867476612329483,0.6975077986717224,1.8653151988983154,3249.303228378296
2s,20050,shooter,48.28125,25.585937499999986,0.26419150829315186,0.38304653763771057,2.34980845451355,3272.44060587883
2s,20060,shooter,44.1875,25.79062499999999,0.009052376262843609,0.19079677760601044,2.085686445236206,3294.575173854828
2s,20070,shooter,48.46875,25.576562499999987,0.6687154769897461,0.1906236708164215,2.282396078109741,3317.5209460258484
2s,20080,shooter,42.375,25.88124999999999,-0.17447301745414734,0.28990545868873596,1.7659697532653809,3342.181526660919
2p,30001,placer,5,50.171875,-0.0061255693435668945,0.12974372506141663,3.7245209217071533,3352.7246046066284
2p,30010,placer,5,50.234375,-0.011472026817500591,0.09625538438558578,3.9263274669647217,3441.3802008628845
2p,30020,placer,5,52.875,-0.01517780777066946,0.06771057844161987,3.9555575847625732,3545.6600439548492
2p,30030,placer,5,52.875,-0.014614880084991455,0.07505584508180618,3.817655324935913,3649.9453885555267
2p,30040,placer,5,51.208333333333336,-0.017805296927690506,0.08266443759202957,3.865342378616333,3758.8258004188538
2p,30050,placer,5,52.05208333333333,-0.011855065822601318,0.07582554966211319,3.909393072128296,3868.407388687134
2p,30060,placer,5,50.9375,-0.006428230088204145,0.0435536690056324,3.560710906982422,3977.288076400757
2p,30070,placer,5,54.92708333333333,-0.0063034119084477425,0.06915940344333649,3.3469340801239014,4093.031698703766
2p,30080,placer,5,55.385416666666664,-0.021257365122437477,0.07115025073289871,3.3557536602020264,4209.803251981735
2s,30001,shooter,46.46875,25.676562499999985,0.02507578767836094,0.3475516140460968,1.8174800872802734,4212.377105951309
2s,30010,shooter,46.96875,25.651562499999986,0.08319421857595444,0.3734915852546692,1.7505784034729004,4234.424583673477
2s,30020,shooter,47.25,25.63749999999999,-0.050506576895713806,0.27910956740379333,1.7453194856643677,4258.2420818805695
2s,30030,shooter,49.3125,25.534374999999983,-0.15018734335899353,0.38891151547431946,1.841514229774475,4283.858007907867
2s,30040,shooter,46.875,25.656249999999986,-0.06562028080224991,0.17230553925037384,1.7045843601226807,4308.8963968753815
2s,30050,shooter,42.53125,25.87343749999999,-0.09193004667758942,0.3174104690551758,1.839766502380371,4332.775480270386
2s,30060,shooter,44.6875,25.765624999999986,0.0692015215754509,0.2727069556713104,1.826097846031189,4357.917386293411
2s,30070,shooter,43.59375,25.82031249999999,0.12947174906730652,0.40916362404823303,1.8036819696426392,4384.744720458984
2s,30080,shooter,47.625,25.618749999999984,-0.12294406443834305,0.26917126774787903,1.832261323928833,4409.6253526210785
2p,40001,placer,5,54.182291666666664,-0.0013639547396451235,0.047600507736206055,3.4408767223358154,4420.550956487656
2p,40010,placer,5,53.114583333333336,-0.01800600253045559,0.032487574964761734,3.7510266304016113,4523.064808368683
2p,40020,placer,5,53.83854166666667,-0.03193976357579231,0.0800621286034584,3.3325772285461426,4644.222603082657
2p,40030,placer,5,55.40104166666667,-0.017495378851890564,0.10013183206319809,3.082707405090332,4759.276258230209
2p,40040,placer,5,56.494791666666664,-0.01622200571000576,0.07448425143957138,2.916181802749634,4877.225225448608
2p,40050,placer,5,58.59375,-0.000706577324308455,0.0636158138513565,3.076730728149414,4992.7462413311005
2p,40060,placer,5,55.4375,-0.012211784720420837,0.07929479330778122,3.1606252193450928,5108.816943883896
2p,40070,placer,5,55.359375,-0.015561687760055065,0.07647890597581863,2.895859956741333,5207.954409122467
2p,40080,placer,5,56.609375,-0.011288243345916271,0.08582977205514908,2.696118116378784,5304.692901134491
2s,40001,shooter,47.9375,25.603124999999984,-0.051688484847545624,0.3203790783882141,1.807326078414917,5306.676177024841
2s,40010,shooter,47.46875,25.626562499999984,-0.10462650656700134,0.28557562828063965,1.9660577774047852,5323.829077243805
2s,40020,shooter,45.15625,25.74218749999999,-0.0627194344997406,0.31314119696617126,1.8331434726715088,5343.070739984512
2s,40030,shooter,46.25,25.687499999999986,-0.08814871311187744,0.28378430008888245,1.6505743265151978,5362.5511469841
2s,40040,shooter,47.875,25.60624999999999,-0.182700976729393,0.2724607288837433,1.9143402576446533,5379.635033369064
2s,40050,shooter,44.0,25.799999999999986,0.04528864100575447,0.2717164158821106,1.69198739528656,5397.0606598854065
2s,40060,shooter,45.5625,25.72187499999999,0.03379048407077789,0.23870481550693512,1.7771596908569336,5416.702632427216
2s,40070,shooter,47.125,25.643749999999983,0.037840813398361206,0.3467518985271454,1.9947729110717773,5435.417502403259
2s,40080,shooter,47.5,25.624999999999986,-0.061207253485918045,0.20821981132030487,1.8359259366989136,5454.8723130226135
2p,50001,placer,5,50.60416666666667,0.008712816052138805,0.12740091979503632,2.7919692993164062,5463.373925209045
2p,50010,placer,5,52.50000000000001,-0.0251412782818079,0.08410444110631943,3.1570560932159424,5540.640771865845
2p,50020,placer,5,51.708333333333336,-0.021128637716174126,0.08647385984659195,3.685337543487549,5628.406915187836
2p,50030,placer,5,54.354166666666664,-0.009968522004783154,0.06017353758215904,3.600040912628174,5716.929567337036
2p,50040,placer,5,55.75520833333333,-0.018018079921603203,0.0769992545247078,3.0537972450256348,5801.240188837051
2p,50050,placer,5,55.90104166666667,-0.0087122218683362,0.07854417711496353,3.214059829711914,5894.897212743759
2p,50060,placer,5,57.609375,-0.003595218062400818,0.05641437694430351,2.6102633476257324,5993.1947593688965
2p,50070,placer,5,58.390625,-0.010038226842880249,0.10389142483472824,1.914969801902771,6089.999600887299
2p,50080,placer,5,59.88020833333333,-0.022096775472164154,0.04627605900168419,1.355638861656189,6198.890740156174
2s,50001,shooter,45.84375,25.70781249999999,0.04265609383583069,0.31776943802833557,1.7121168375015259,6200.937198877335
2s,50010,shooter,45.5,25.724999999999987,-0.04197246581315994,0.3388746976852417,1.5796904563903809,6217.560247898102
2s,50020,shooter,47.125,25.64374999999999,-0.14215871691703796,0.3452107608318329,1.7210018634796143,6235.353985786438
2s,50030,shooter,43.9375,25.803124999999987,-0.06688947975635529,0.3986198902130127,1.6867480278015137,6253.384418010712
2s,50040,shooter,43.75,25.81249999999999,-0.024191025644540787,0.2414034903049469,1.6886703968048096,6270.805306434631
2s,50050,shooter,47.0,25.649999999999984,-0.006630946882069111,0.1692315936088562,1.7773504257202148,6288.853475093842
2s,50060,shooter,48.1875,25.59062499999999,0.2912597060203552,0.4851202964782715,1.4751453399658203,6309.359315156937
2s,50070,shooter,47.28125,25.63593749999999,-0.004239045549184084,0.29908451437950134,1.8018101453781128,6327.176023721695
2s,50080,shooter,48.34375,25.58281249999999,-0.19601225852966309,0.6482852697372437,1.770006775856018,6343.575996398926
